Rk,Player,Tm,Age,Pos,G,GS,0-19_FGA,0-19_FGM,20-29_FGA,20-29_FGM,30-39_FGA,30-39_FGM,40-49_FGA,40-49_FGM,50+_FGA,50+_FGM,Scoring_FGA,Scoring_FGM,Scoring_Lng,Scoring_FG%,Scoring_XPA,Scoring_XPM,Scoring_XP%,Kickoffs_KO,Kickoffs_KOYds,Kickoffs_TB,Kickoffs_TB%,Kickoffs_KOAvg,season
33,Teddy Garcia,MIN,25,K,3,0,,,,,4,1,,,1,,5,1,35,0.2,8,8,1,,,,,,1989
34,Chris Miller,ATL,24,QB,15,15,,,1,1,,,,,,,1,1,23,1,,,,,,,,,1989
35,Lee Johnson,CIN,28,P,16,0,,,,,,,,,,,,,,,1,,0,,,,,,1989
36,Steve Largent,SEA,35,WR,10,9,,,,,,,,,,,,,,,1,1,1,,,,,,1989
37,Chris Mohr,TAM,23,P,16,0,,,,,,,,,,,,,,,1,1,1,,,,,,1989
1,Mike Cofer,SFO,24,K,16,0,1,1,10,9,11,9,11,7,5,1,38,27,52,0.711,41,40,0.976,,,,,,1988
2,Scott Norwood,BUF,28,K,16,0,1,1,10,10,16,15,9,6,1,,37,32,49,0.865,33,33,1,,,,,,1988
3,Rich Karlis,DEN,29,K,16,0,1,1,10,9,13,6,8,5,4,2,36,23,51,0.639,37,36,0.973,,,,,,1988
4,Gary Anderson,PIT,29,K,16,0,1,1,11,11,10,9,12,6,2,1,36,28,52,0.778,35,34,0.971,,,,,,1988
5,Morten Andersen,NOR,28,K,16,0,1,1,12,11,11,8,8,5,4,1,36,26,51,0.722,33,32,0.97,,,,,,1988
6,Tony Zendejas,HOU,28,K,16,0,1,1,5,3,8,7,16,9,4,2,34,22,52,0.647,50,48,0.96,,,,,,1988
7,Mike Lansford,RAM,30,K,16,0,1,1,12,9,10,8,8,6,1,,32,24,49,0.75,48,45,0.938,,,,,,1988
8,Dean Biasucci,IND,26,K,16,0,,,8,8,6,5,10,6,8,6,32,25,53,0.781,40,39,0.975,,,,,,1988
9,Nick Lowery,KAN,32,K,16,0,,,8,7,11,9,10,8,3,3,32,27,51,0.844,23,23,1,,,,,,1988
10,Greg Davis,ATL,23,K,16,0,1,1,4,3,9,6,12,8,4,1,30,19,52,0.633,27,25,0.926,,,,,,1988
11,Chris Bahr,RAI,35,K,16,0,1,1,7,7,6,3,11,6,4,1,29,18,50,0.621,39,37,0.949,,,,,,1988
12,Matt Bahr,CLE,32,K,16,0,1,1,12,10,10,8,6,5,,,29,24,47,0.828,33,32,0.97,,,,,,1988
13,Pat Leahy,NYJ,37,K,16,0,,,9,9,8,7,10,7,1,,28,23,48,0.821,43,43,1,,,,,,1988
14,Norm Johnson,SEA,28,K,16,0,1,1,4,4,9,7,14,10,,,28,22,47,0.786,39,39,1,,,,,,1988
15,Luis Zendejas,2TM,27,K,14,0,2,2,6,6,9,7,7,4,3,1,27,20,50,0.741,36,35,0.972,,,,,,1988
16,Chip Lohmiller,WAS,22,K,16,0,1,1,8,6,7,5,10,7,,,26,19,46,0.731,41,40,0.976,,,,,,1988
17,Chuck Nelson,MIN,28,K,16,0,3,2,7,7,10,10,5,1,,,25,20,49,0.8,49,48,0.98,,,,,,1988
18,Donald Igwebuike,TAM,28,K,12,0,1,1,6,6,8,7,6,3,4,2,25,19,53,0.76,21,21,1,,,,,,1988
19,Roger Ruzek,DAL,28,K,14,0,,,5,4,7,4,7,3,3,1,22,12,50,0.545,27,27,1,,,,,,1988
20,Al Del Greco,PHO,26,K,16,0,1,1,6,4,3,3,9,3,2,1,21,12,51,0.571,44,42,0.955,,,,,,1988
21,Eddie Murray,DET,32,K,16,0,1,1,8,8,9,9,2,2,1,,21,20,48,0.952,23,22,0.957,,,,,,1988
22,Kevin Butler,CHI,26,K,16,0,1,1,4,4,8,7,6,3,,,19,15,45,0.789,38,37,0.974,,,,,,1988
23,Paul McFadden,NYG,27,K,10,0,,,4,4,6,4,6,5,3,1,19,14,50,0.737,27,25,0.926,,,,,,1988
24,Jim Breech,CIN,32,K,16,0,1,1,5,5,4,3,5,2,1,,16,11,45,0.688,59,56,0.949,,,,,,1988
25,Max Zendejas,GNB,25,K,8,0,,,3,2,5,4,6,2,2,1,16,9,50,0.563,19,17,0.895,,,,,,1988
26,Teddy Garcia,NWE,24,K,16,0,,,3,2,3,1,5,2,2,1,13,6,50,0.462,16,11,0.688,,,,,,1988
27,Fuad Reveiz,MIA,25,K,11,0,,,4,4,4,3,2,1,2,,12,8,45,0.667,32,31,0.969,,,,,,1988
28,Vince Abbott,SDG,29,K,11,0,,,3,3,4,2,5,3,,,12,8,48,0.667,15,15,1,,,,,,1988
29,Jason Staurovsky,NWE,25,K,8,0,,,4,3,5,4,2,,,,11,7,35,0.636,15,14,0.933,,,,,,1988
30,Raul Allegre,NYG,29,K,6,0,,,3,3,6,5,2,2,,,11,10,48,0.909,14,14,1,,,,,,1988
31,Tony Franklin,MIA,32,K,5,0,,,2,1,4,2,1,,4,1,11,4,51,0.364,7,6,0.857,,,,,,1988
32,Dean Dorsey,2TM,31,K,6,0,,,4,4,2,1,4,,,,10,5,34,0.5,13,12,0.923,,,,,,1988
33,Steve DeLine,SDG,27,K,5,0,,,3,3,1,1,4,2,,,8,6,45,0.75,12,12,1,,,,,,1988
34,Dale Dawson,2TM,24,K,5,0,,,3,2,2,1,1,,,,6,3,32,0.5,5,4,0.8,,,,,,1988
35,John Carney,TAM,24,K,4,0,,,3,2,1,,1,,,,5,2,29,0.4,6,6,1,,,,,,1988
36,Lee Johnson,2TM,27,P,15,0,,,,,,,,,2,1,2,1,50,0.5,,,,,,,,,1988
37,Curtis Burrow,GNB,26,K,1,0,,,,,,,1,,,,1,,,0,4,2,0.5,,,,,,1988
38,Ray Criswell,TAM,25,P,16,0,,,,,,,,,,,,,,,1,1,1,,,,,,1988
1,Morten Andersen,NOR,27,K,12,0,3,3,6,6,9,9,12,8,6,2,36,28,52,0.778,37,37,1,,,,,,1987
2,Eddie Murray,DET,31,K,12,0,1,1,6,6,12,7,11,5,2,1,32,20,53,0.625,21,21,1,,,,,,1987
3,Jim Breech,CIN,31,K,12,0,,,7,6,12,12,11,6,,,30,24,46,0.8,27,25,0.926,,,,,,1987
4,Chris Bahr,RAI,34,K,13,0,,,6,6,13,10,10,3,,,29,19,48,0.655,28,27,0.964,,,,,,1987
5,Kevin Butler,CHI,25,K,12,0,,,11,11,5,5,6,1,6,2,28,19,52,0.679,30,28,0.933,,,,,,1987
6,Raul Allegre,NYG,28,K,12,0,1,1,8,7,5,4,9,3,4,2,27,17,53,0.63,26,25,0.962,,,,,,1987
7,Dean Biasucci,IND,25,K,12,0,,,6,5,12,12,7,6,2,1,27,24,50,0.889,24,24,1,,,,,,1987
8,Gary Anderson,PIT,28,K,12,0,,,9,8,5,5,11,7,2,2,27,22,52,0.815,21,21,1,,,,,,1987
9,Tony Franklin,NWE,31,K,14,0,,,5,5,11,6,7,3,3,1,26,15,50,0.577,38,37,0.974,,,,,,1987
10,Paul McFadden,PHI,26,K,12,0,1,1,4,3,10,6,9,6,2,,26,16,49,0.615,36,36,1,,,,,,1987
11,Tony Zendejas,HOU,27,K,13,0,2,2,5,5,6,4,12,8,1,1,26,20,52,0.769,33,32,0.97,,,,,,1987
12,Rich Karlis,DEN,28,K,12,0,,,9,9,6,4,7,4,3,1,25,18,51,0.72,37,37,1,,,,,,1987
13,Roger Ruzek,DAL,27,K,12,0,,,8,8,7,6,10,8,,,25,22,49,0.88,26,26,1,,,,,,1987
14,Chuck Nelson,MIN,27,K,12,0,,,12,10,4,2,6,,2,1,24,13,51,0.542,37,36,0.973,,,,,,1987
15,Nick Lowery,KAN,31,K,12,0,1,1,4,4,10,8,6,4,2,2,23,19,54,0.826,26,26,1,,,,,,1987
16,Jeff Jaeger,CLE,23,K,10,0,,,6,6,6,3,9,5,1,,22,14,48,0.636,33,33,1,,,,,,1987
17,Pat Leahy,NYJ,36,K,12,0,,,11,11,6,5,4,2,1,,22,18,42,0.818,31,31,1,,,,,,1987
18,Vince Abbott,SDG,28,K,12,0,,,3,2,10,9,6,2,3,,22,13,47,0.591,23,22,0.957,,,,,,1987
19,Mike Lansford,RAM,29,K,15,0,1,1,6,6,4,3,9,7,1,,21,17,48,0.81,38,36,0.947,,,,,,1987
20,Norm Johnson,SEA,27,K,13,0,,,7,7,7,4,5,4,1,,20,15,49,0.75,40,40,1,,,,,,1987
21,Ali Haji-Sheikh,WAS,26,K,11,0,,,5,5,10,6,4,2,,,19,13,41,0.684,32,29,0.906,,,,,,1987
22,Jim Gallery,STL,26,K,13,0,,,5,4,7,2,7,3,,,19,9,48,0.474,31,30,0.968,,,,,,1987
23,Max Zendejas,GNB,24,K,10,0,,,3,3,7,6,8,7,1,,19,16,48,0.842,15,13,0.867,,,,,,1987
24,Donald Igwebuike,TAM,27,K,12,0,,,2,2,6,6,9,6,1,,18,14,48,0.778,26,24,0.923,,,,,,1987
25,Ray Wersching,SFO,37,K,12,0,,,5,5,5,5,7,3,,,17,13,45,0.765,46,44,0.957,,,,,,1987
26,Scott Norwood,BUF,27,K,12,0,,,4,3,6,4,5,3,,,15,10,45,0.667,31,31,1,,,,,,1987
27,Al Del Greco,2TM,25,K,8,0,,,5,3,6,4,4,2,,,15,9,47,0.6,20,19,0.95,,,,,,1987
28,Mick Luckhurst,ATL,29,K,12,0,1,1,1,1,2,2,5,3,4,2,13,9,50,0.692,17,17,1,,,,,,1987
29,Fuad Reveiz,MIA,24,K,11,0,1,1,2,2,2,2,6,4,,,11,9,48,0.818,30,28,0.933,,,,,,1987
30,Van Tiffin,2TM,22,K,4,0,,,1,1,2,1,3,2,1,1,7,5,50,0.714,11,11,1,,,,,,1987
31,Mike Prindle,DET,24,K,3,0,,,3,3,3,3,1,,,,7,6,35,0.857,6,6,1,,,,,,1987
32,Jeff Brockhaus,SFO,28,K,3,0,,,3,2,2,1,1,,,,6,3,39,0.5,13,11,0.846,,,,,,1987
33,John Diettrich,HOU,24,K,2,0,,,2,2,1,1,3,3,,,6,6,45,1,5,5,1,,,,,,1987
34,Jeff Gaffney,SDG,23,K,3,0,,,3,3,3,,,,,,6,3,27,0.5,5,4,0.8,,,,,,1987
35,Matt Bahr,CLE,31,K,3,0,,,2,2,3,2,,,,,5,4,31,0.8,10,9,0.9,,,,,,1987
36,Steve Jordan,IND,24,K,3,0,,,1,1,2,2,2,,,,5,3,36,0.6,7,7,1,,,,,,1987
37,Obed Ariri,WAS,31,K,2,0,1,1,1,1,1,1,2,,,,5,3,39,0.6,6,6,1,,,,,,1987
38,Dale Dawson,MIN,23,K,3,0,,,,,2,1,3,,,,5,1,34,0.2,4,4,1,,,,,,1987
39,Dave Jacobs,PHI,30,K,3,0,,,1,1,1,,3,2,,,5,3,44,0.6,4,2,0.5,,,,,,1987
40,George Benyola,NYG,23,K,3,0,,,2,2,1,,2,1,,,5,3,45,0.6,3,3,1,,,,,,1987
41,Todd Schlopy,BUF,26,K,3,0,,,1,1,3,1,1,,,,5,2,31,0.4,2,1,0.5,,,,,,1987
42,Florian Kempf,NOR,31,K,1,0,,,1,1,2,1,2,2,,,5,4,48,0.8,1,1,1,,,,,,1987
43,Willie Beecher,MIA,24,K,3,0,1,1,,,1,1,2,1,,,4,3,40,0.75,12,12,1,,,,,,1987
44,Tim Lashar,CHI,23,K,3,0,,,3,3,,,1,,,,4,3,27,0.75,10,10,1,,,,,,1987
45,Luis Zendejas,DAL,26,K,2,0,,,,,1,1,2,1,1,1,4,3,50,0.75,10,10,1,,,,,,1987
46,Mike Clendenen,DEN,24,K,3,0,,,1,1,2,2,1,,,,4,3,35,0.75,7,7,1,,,,,,1987
47,Pat Ragusa,NYJ,24,K,3,0,,,1,1,2,1,1,,,,4,2,34,0.5,7,7,1,,,,,,1987
48,Greg Davis,ATL,22,K,3,0,,,1,1,1,1,2,1,,,4,3,42,0.75,6,6,1,,,,,,1987
49,Brian Franco,CLE,28,K,2,0,,,3,3,1,,,,,,4,3,28,0.75,2,2,1,,,,,,1987
50,Jason Staurovsky,STL,24,K,2,0,,,2,1,,,1,,,,3,1,24,0.333,6,6,1,,,,,,1987
51,David Trout,PIT,30,K,3,0,,,1,,1,,,,,,2,,,0,10,10,1,,,,,,1987
52,Scott Hagler,SEA,23,K,2,0,,,2,2,,,,,,,2,2,24,1,4,4,1,,,,,,1987
53,James Hamrick,KAN,24,K,3,0,,,1,1,,,1,1,,,2,2,40,1,4,4,1,,,,,,1987
54,Brendan Toibin,WAS,23,K,1,0,,,,,1,,1,,,,2,,,0,4,4,1,,,,,,1987
55,Steve Cox,WAS,29,P,12,0,,,,,,,1,1,1,,2,1,40,0.5,3,3,1,,,,,,1987
56,Massimo Manca,CIN,23,K,3,0,,,1,1,,,1,,,,2,1,28,0.5,3,3,1,,,,,,1987
57,Eric Schubert,NWE,25,K,1,0,,,1,1,,,1,,,,2,1,23,0.5,1,1,1,,,,,,1987
58,Mike Cofer,NOR,23,K,2,0,,,1,1,,,,,,,1,1,27,1,7,5,0.714,,,,,,1987
59,David Hardy,RAI,28,K,2,0,,,,,1,,,,,,1,,,0,7,7,1,,,,,,1987
60,Jess Atkinson,WAS,26,K,1,0,,,1,1,,,,,,,1,1,27,1,1,1,1,,,,,,1987
61,Kerry Brady,DAL,24,K,1,0,,,,,,,,,,,,,,,1,1,1,,,,,,1987
62,Chris Kelley,CLE,23,TE,2,0,,,,,,,,,,,,,,,1,1,1,,,,,,1987
63,Rick Neuheisel,SDG,26,QB,3,2,,,,,,,,,,,,,,,1,1,1,,,,,,1987
1,Tony Franklin,NWE,30,K,16,0,1,1,7,7,17,15,16,9,,,41,32,49,0.78,45,44,0.978,,,,,,1986
2,Kevin Butler,CHI,24,K,16,0,1,1,14,11,12,9,8,6,6,1,41,28,52,0.683,37,36,0.973,,,,,,1986
3,Norm Johnson,SEA,26,K,16,0,,,8,6,9,8,11,3,7,5,35,22,54,0.629,42,42,1,,,,,,1986
4,Ray Wersching,SFO,36,K,16,0,,,6,6,18,14,9,4,2,1,35,25,50,0.714,42,41,0.976,,,,,,1986
5,Jim Breech,CIN,30,K,16,0,2,1,5,4,7,5,14,5,4,2,32,17,51,0.531,51,50,0.98,,,,,,1986
6,Raul Allegre,NYG,27,K,13,0,,,11,10,8,8,11,6,2,,32,24,46,0.75,33,33,1,,,,,,1986
7,Gary Anderson,PIT,27,K,16,0,1,,7,6,7,6,14,9,3,,32,21,45,0.656,32,32,1,,,,,,1986
8,Paul McFadden,PHI,25,K,16,0,,,6,6,12,10,10,3,3,1,31,20,50,0.645,27,26,0.963,,,,,,1986
9,Morten Andersen,NOR,26,K,16,0,1,1,11,11,7,6,6,6,5,2,30,26,53,0.867,30,30,1,,,,,,1986
10,Chuck Nelson,MIN,26,K,16,0,,,8,7,10,9,7,4,3,2,28,22,53,0.786,47,44,0.936,,,,,,1986
11,Rich Karlis,DEN,27,K,16,0,,,4,3,8,8,14,8,2,1,28,20,51,0.714,45,44,0.978,,,,,,1986
12,Chris Bahr,RAI,33,K,16,0,3,3,6,6,9,6,8,5,2,1,28,21,52,0.75,36,36,1,,,,,,1986
13,Scott Norwood,BUF,26,K,16,0,1,1,6,6,7,7,8,3,5,,27,17,48,0.63,34,32,0.941,,,,,,1986
14,Al Del Greco,GNB,24,K,16,0,,,8,8,6,4,9,3,4,2,27,17,50,0.63,29,29,1,,,,,,1986
15,Tony Zendejas,HOU,26,K,15,0,1,1,7,7,9,7,7,6,3,1,27,22,51,0.815,29,28,0.966,,,,,,1986
16,Nick Lowery,KAN,30,K,16,0,1,1,6,5,5,5,13,8,1,,26,19,47,0.731,43,43,1,,,,,,1986
17,Matt Bahr,CLE,30,K,12,0,4,4,9,7,8,7,2,1,3,1,26,20,52,0.769,30,30,1,,,,,,1986
18,Rolf Benirschke,SDG,31,K,16,0,1,1,9,6,8,5,5,3,2,1,25,16,50,0.64,41,39,0.951,,,,,,1986
19,Eddie Murray,DET,30,K,16,0,2,2,2,1,8,7,8,6,5,2,25,18,52,0.72,32,31,0.969,,,,,,1986
20,Dean Biasucci,IND,24,K,16,0,,,4,4,5,2,8,5,8,2,25,13,52,0.52,27,26,0.963,,,,,,1986
21,Mike Lansford,RAM,28,K,16,0,1,1,6,5,9,6,6,4,2,1,24,17,50,0.708,35,34,0.971,,,,,,1986
22,Donald Igwebuike,TAM,26,K,16,0,,,5,5,8,7,6,3,5,2,24,17,55,0.708,27,26,0.963,,,,,,1986
23,Mick Luckhurst,ATL,28,K,10,0,1,1,2,1,7,5,11,7,3,,24,14,49,0.583,21,21,1,,,,,,1986
24,Fuad Reveiz,MIA,23,K,16,0,1,1,5,5,6,4,8,3,2,1,22,14,52,0.636,55,52,0.945,,,,,,1986
25,Rafael Septien,DAL,33,K,16,0,,,5,4,7,6,7,4,2,1,21,15,50,0.714,43,43,1,,,,,,1986
26,Pat Leahy,NYJ,35,K,16,0,1,1,5,5,4,4,8,5,1,1,19,16,50,0.842,44,44,1,,,,,,1986
27,Mark Moseley,2TM,38,K,10,0,2,2,6,5,5,4,6,1,,,19,12,45,0.632,28,25,0.893,,,,,,1986
28,Max Zendejas,WAS,23,K,9,0,,,5,5,3,2,4,2,2,,14,9,42,0.643,28,23,0.821,,,,,,1986
29,John Lee,STL,22,K,11,0,,,3,2,6,5,4,1,,,13,8,47,0.615,17,14,0.824,,,,,,1986
30,Ali Haji-Sheikh,ATL,25,K,6,0,1,1,3,3,4,2,3,3,1,,12,9,47,0.75,8,7,0.875,,,,,,1986
31,Eric Schubert,STL,24,K,5,0,,,2,2,4,,5,1,,,11,3,46,0.273,9,9,1,,,,,,1986
32,Steve Cox,WAS,28,P,16,0,,,,,,,1,1,5,2,6,3,57,0.5,,,,,,,,,1986
33,Joe Cooper,NYG,26,K,2,0,,,2,2,1,,1,,,,4,2,21,0.5,4,4,1,,,,,,1986
34,Bob Thomas,NYG,34,K,1,0,,,,,1,,,,,,1,,,0,4,4,1,,,,,,1986
35,Jess Atkinson,WAS,25,K,1,0,,,,,,,,,,,,,,,3,3,1,,,,,,1986
36,Rick Donnelly,ATL,24,P,16,0,,,,,,,,,,,,,,,1,1,1,,,,,,1986
1,Gary Anderson,PIT,26,K,16,0,1,1,13,12,15,14,9,5,4,1,42,33,52,0.786,40,40,1,,,,,,1985
2,Rich Karlis,DEN,26,K,16,0,2,2,9,7,11,6,11,8,5,,38,23,48,0.605,44,41,0.932,,,,,,1985
3,Kevin Butler,CHI,23,K,16,0,2,2,13,13,14,13,6,3,2,,37,31,46,0.838,51,51,1,,,,,,1985
4,Morten Andersen,NOR,25,K,16,0,,,5,4,14,13,12,11,4,3,35,31,55,0.886,29,27,0.931,,,,,,1985
5,Pat Leahy,NYJ,34,K,16,0,2,2,11,11,8,6,8,4,5,3,34,26,55,0.765,45,43,0.956,,,,,,1985
6,Mark Moseley,WAS,37,K,16,0,,,8,7,13,8,12,7,1,,34,22,48,0.647,33,31,0.939,,,,,,1985
7,Jim Breech,CIN,29,K,16,0,,,8,7,13,12,6,4,6,1,33,24,53,0.727,50,48,0.96,,,,,,1985
8,Chris Bahr,RAI,32,K,16,0,,,9,9,10,7,12,3,1,1,32,20,51,0.625,42,40,0.952,,,,,,1985
9,Donald Igwebuike,TAM,25,K,16,0,1,1,5,5,10,8,10,5,6,3,32,22,53,0.688,32,30,0.938,,,,,,1985
10,Eddie Murray,DET,29,K,16,0,2,2,8,5,11,11,7,6,3,2,31,26,51,0.839,33,31,0.939,,,,,,1985
11,Mick Luckhurst,ATL,27,K,16,0,,,9,7,10,8,11,8,1,1,31,24,52,0.774,29,29,1,,,,,,1985
12,Tony Franklin,NWE,29,K,16,0,1,1,9,7,9,9,9,5,2,2,30,24,50,0.8,41,40,0.976,,,,,,1985
13,Paul McFadden,PHI,24,K,16,0,,,6,6,11,11,8,6,5,2,30,25,52,0.833,29,29,1,,,,,,1985
14,Mike Lansford,RAM,27,K,16,0,,,5,5,12,9,8,6,4,2,29,22,52,0.759,39,38,0.974,,,,,,1985
15,Bob Thomas,SDG,33,K,15,0,1,1,8,8,10,6,7,3,2,,28,18,46,0.643,55,51,0.927,,,,,,1985
16,Rafael Septien,DAL,32,K,16,0,1,1,5,5,11,8,9,4,2,1,28,19,53,0.679,43,42,0.977,,,,,,1985
17,Fuad Reveiz,MIA,22,K,16,0,,,9,8,6,5,9,9,3,,27,22,49,0.815,52,50,0.962,,,,,,1985
18,Nick Lowery,KAN,29,K,16,0,,,4,4,11,10,7,7,5,3,27,24,58,0.889,35,35,1,,,,,,1985
19,Tony Zendejas,HOU,25,K,14,0,,,7,6,11,8,6,4,3,3,27,21,52,0.778,31,29,0.935,,,,,,1985
20,Jan Stenerud,MIN,43,K,16,0,2,1,11,10,7,3,5,1,1,,26,15,49,0.577,43,41,0.953,,,,,,1985
21,Al Del Greco,GNB,23,K,16,0,,,12,10,4,4,9,5,1,,26,19,46,0.731,40,38,0.95,,,,,,1985
22,Raul Allegre,IND,26,K,16,0,,,11,9,6,5,6,2,3,,26,16,41,0.615,39,36,0.923,,,,,,1985
23,Norm Johnson,SEA,25,K,16,0,,,5,5,9,7,8,1,3,1,25,14,51,0.56,41,40,0.976,,,,,,1985
24,Ray Wersching,SFO,35,K,16,0,,,7,5,8,5,5,3,1,,21,13,45,0.619,53,52,0.981,,,,,,1985
25,Matt Bahr,CLE,29,K,16,0,1,1,2,2,9,8,5,3,1,,18,14,45,0.778,35,35,1,,,,,,1985
26,Neil O'Donoghue,STL,32,K,8,0,1,1,5,3,6,4,4,2,2,,18,10,49,0.556,19,19,1,,,,,,1985
27,Jess Atkinson,2TM,24,K,8,0,1,1,3,2,4,3,9,4,1,,18,10,49,0.556,18,17,0.944,,,,,,1985
28,Scott Norwood,BUF,25,K,16,0,,,8,7,4,2,5,4,,,17,13,49,0.765,23,23,1,,,,,,1985
29,Eric Schubert,NYG,23,K,8,0,,,5,3,5,4,3,3,,,13,10,41,0.769,27,26,0.963,,,,,,1985
30,Novo Bojovic,STL,26,K,6,0,,,,,2,1,3,2,2,,7,3,42,0.429,12,11,0.917,,,,,,1985
31,Ali Haji-Sheikh,NYG,24,K,2,0,,,1,1,,,3,,1,1,5,2,52,0.4,5,5,1,,,,,,1985
32,Steve Cox,WAS,27,P,12,0,,,,,,,1,,,,1,,,0,,,,,,,,,1985
33,Rolf Benirschke,SDG,30,K,1,0,,,,,,,,,,,,,,,2,2,1,,,,,,1985
34,Rick Bryan,ATL,23,LDE,16,16,,,,,,,,,,,,,,,1,1,1,,,,,,1985
35,Steve Kreider,CIN,27,WR,16,0,,,,,,,,,,,,,,,1,1,1,,,,,,1985
36,Steve Largent,SEA,31,WR,16,16,,,,,,,,,,,,,,,1,1,1,,,,,,1985
1,Paul McFadden,PHI,23,K,16,0,,,5,4,16,13,12,10,4,3,37,30,52,0.811,27,26,0.963,,,,,,1984
2,Ray Wersching,SFO,34,K,16,0,1,1,8,8,11,8,13,7,2,1,35,25,53,0.714,56,56,1,,,,,,1984
3,Neil O'Donoghue,STL,31,K,16,0,,,7,7,9,7,16,8,3,1,35,23,52,0.657,51,48,0.941,,,,,,1984
4,Mike Lansford,RAM,26,K,16,0,2,2,9,9,13,10,7,3,2,1,33,25,50,0.758,38,37,0.974,,,,,,1984
5,Ali Haji-Sheikh,NYG,23,K,16,0,1,1,3,3,13,8,12,5,4,,33,17,48,0.515,35,32,0.914,,,,,,1984
6,Nick Lowery,KAN,28,K,16,0,,,7,7,11,6,10,8,5,2,33,23,52,0.697,35,35,1,,,,,,1984
7,Gary Anderson,PIT,25,K,16,0,,,9,8,9,6,11,8,3,2,32,24,55,0.75,45,45,1,,,,,,1984
8,Matt Bahr,CLE,28,K,16,0,3,3,12,12,7,2,9,6,1,1,32,24,50,0.75,25,25,1,,,,,,1984
9,Mark Moseley,WAS,36,K,16,0,1,1,10,9,13,12,5,1,2,1,31,24,51,0.774,51,48,0.941,,,,,,1984
10,Jim Breech,CIN,28,K,16,0,,,10,9,12,10,4,3,5,,31,22,46,0.71,37,37,1,,,,,,1984
11,Rafael Septien,DAL,31,K,16,0,2,2,7,6,9,9,8,4,3,2,29,23,52,0.793,34,33,0.971,,,,,,1984
12,Tony Franklin,NWE,28,K,16,0,2,2,10,10,7,4,8,6,1,,28,22,48,0.786,42,42,1,,,,,,1984
13,Rich Karlis,DEN,25,K,16,0,1,1,7,6,8,7,9,6,3,1,28,21,50,0.75,41,38,0.927,,,,,,1984
14,Bob Thomas,CHI,32,K,16,0,3,3,7,6,6,5,9,6,3,2,28,22,52,0.786,37,35,0.946,,,,,,1984
15,Chris Bahr,RAI,31,K,16,0,1,1,7,7,7,4,11,7,1,1,27,20,50,0.741,42,40,0.952,,,,,,1984
16,Morten Andersen,NOR,24,K,16,0,,,9,9,4,4,11,5,3,2,27,20,53,0.741,34,34,1,,,,,,1984
17,Mick Luckhurst,ATL,26,K,16,0,,,4,4,10,9,9,4,4,3,27,20,52,0.741,31,31,1,,,,,,1984
18,Eddie Murray,DET,28,K,16,0,1,1,2,1,7,5,13,12,4,1,27,20,52,0.741,31,31,1,,,,,,1984
19,Rolf Benirschke,SDG,29,K,14,0,1,1,6,4,4,3,11,8,4,1,26,17,51,0.654,41,41,1,,,,,,1984
20,Obed Ariri,TAM,28,K,16,0,,,7,7,7,6,10,6,2,,26,19,49,0.731,40,38,0.95,,,,,,1984
21,Norm Johnson,SEA,24,K,16,0,,,10,9,4,4,7,6,3,1,24,20,50,0.833,51,50,0.98,,,,,,1984
22,Pat Leahy,NYJ,33,K,16,0,2,2,6,5,8,7,5,2,3,1,24,17,52,0.708,39,38,0.974,,,,,,1984
23,Jan Stenerud,MIN,42,K,16,0,2,2,3,3,9,9,5,3,4,3,23,20,54,0.87,31,30,0.968,,,,,,1984
24,Uwe von Schamann,MIA,28,K,16,0,,,7,7,5,2,4,,3,,19,9,37,0.474,70,66,0.943,,,,,,1984
25,Raul Allegre,IND,25,K,12,0,,,4,4,2,1,6,3,6,3,18,11,54,0.611,14,14,1,,,,,,1984
26,Joe Danelo,BUF,31,K,9,0,,,5,5,4,2,4,,3,1,16,8,52,0.5,17,17,1,,,,,,1984
27,Joe Cooper,HOU,24,K,7,0,2,2,2,2,4,4,5,3,,,13,11,44,0.846,13,13,1,,,,,,1984
28,Al Del Greco,GNB,22,K,9,0,,,2,2,4,3,5,4,1,,12,9,45,0.75,34,34,1,,,,,,1984
29,Eddie Garcia,GNB,25,K,7,0,,,2,,3,1,3,1,1,1,9,3,51,0.333,15,14,0.933,,,,,,1984
30,Florian Kempf,HOU,28,K,9,0,,,3,3,1,,2,1,,,6,4,49,0.667,14,14,1,,,,,,1984
31,Dean Biasucci,IND,22,K,15,0,,,1,1,,,1,1,3,1,5,3,50,0.6,14,13,0.929,,,,,,1984
32,Chuck Nelson,BUF,24,K,7,0,,,,,2,1,3,2,,,5,3,47,0.6,14,14,1,,,,,,1984
33,Benny Ricardo,SDG,30,K,2,0,,,1,1,1,1,1,1,,,3,3,42,1,6,5,0.833,,,,,,1984
34,Steve Cox,CLE,26,P,16,0,,,,,,,,,3,1,3,1,60,0.333,,,,,,,,,1984
35,Pat Ryan,NYJ,29,QB,16,11,,,,,,,,,,,,,,,1,1,1,,,,,,1984
1,Mark Moseley,WAS,35,K,16,0,1,1,10,10,19,14,14,7,3,1,47,33,51,0.702,63,62,0.984,,,,,,1983
2,Ali Haji-Sheikh,NYG,22,K,16,0,1,1,13,13,12,11,11,8,5,2,42,35,56,0.833,23,22,0.957,,,,,,1983
3,Raul Allegre,BAL,24,K,16,0,,,6,5,12,11,12,10,5,4,35,30,55,0.857,24,22,0.917,,,,,,1983
